-55094,30.6,30.61,27,546
-55094,30.6,30.61,27,546
-44577,30.6,30.6,27,546
-44562,30.6,30.6,27,4
-44562,30.6,30.6,8,4
-44562,30.6,30.6,8,4
-44202,30.59,30.6,8,4
-44186,30.59,30.6,28,4
-44186,30.59,30.6,28,4
-44186,30.59,30.6,28,210
-43545,30.59,30.6,41,210
-43545,30.59,30.6,41,392
-42796,30.59,30.6,33,392
-42796,30.59,30.6,33,400
-42248,30.59,30.6,33,403
-41482,30.59,30.6,18,403
-39779,30.59,30.6,18,411
-39201,30.59,30.6,23,411
-39201,30.59,30.6,23,412
-38718,30.6,30.6,23,412
-38702,30.6,30.6,10,412
-38685,30.6,30.61,10,412
-38670,30.6,30.61,10,544
-38655,30.6,30.61,10,544
-38607,30.6,30.61,10,544
-37841,30.6,30.61,22,544
-37248,30.6,30.61,21,544
-36357,30.6,30.61,19,544
-34608,30.6,30.61,21,544
-33872,30.6,30.61,37,544
-33857,30.6,30.61,37,536
-33186,30.6,30.61,21,536
-33186,30.6,30.61,21,409
-32388,30.6,30.61,21,544
-31356,30.6,30.61,19,544
-30622,30.6,30.61,21,544
-29809,30.6,30.61,19,544
-29107,30.59,30.61,19,544
-29107,30.59,30.61,599,544
-29107,30.59,30.61,599,544
-28544,30.59,30.61,597,544
-28263,30.6,30.61,597,544
-28263,30.6,30.61,9,544
-28263,30.6,30.61,9,544
-27840,30.6,30.61,8,544
-27247,30.6,30.61,20,544
-26981,30.6,30.61,8,544
-26215,30.6,30.61,19,544
-25919,30.59,30.61,19,544
-25919,30.59,30.61,600,544
-25919,30.59,30.61,600,544
-25919,30.59,30.61,600,546
-25309,30.59,30.61,600,544
-25075,30.6,30.61,600,544
-25075,30.6,30.61,9,544
-25075,30.6,30.61,9,544
-24840,30.59,30.61,9,544
-24840,30.59,30.61,600,544
-24840,30.59,30.61,600,544
-24027,30.6,30.61,600,544
-24012,30.6,30.61,19,544
-24012,30.6,30.61,19,544
-23511,30.59,30.61,19,544
-23511,30.59,30.61,600,544
-23496,30.59,30.61,600,544
-22934,30.59,30.6,600,544
-22934,30.59,30.6,600,9
-22934,30.59,30.6,448,9
-22918,30.59,30.6,448,9
-22169,30.59,30.6,32,9
-22169,30.59,30.6,32,412
-21433,30.59,30.6,34,412
-21418,30.59,30.6,34,403
-20684,30.6,30.6,34,403
-20684,30.6,30.6,8,403
-20684,30.6,30.61,8,403
-20668,30.6,30.61,8,546
-20668,30.6,30.61,8,546
-20668,30.6,30.61,8,546
-19902,30.6,30.61,1,546
-19902,30.6,30.61,1,544
-19206,30.6,30.61,20,544
-18877,30.59,30.61,20,544
-18874,30.59,30.61,598,544
-18870,30.59,30.61,598,544
-17161,30.59,30.61,708,544
-17158,30.59,30.61,708,604
-16412,30.59,30.61,908,604
-16409,30.59,30.61,908,854
-15304,30.6,30.61,908,854
-15304,30.6,30.61,8,854
-15288,30.6,30.61,8,854
-14891,30.6,30.61,1,854
-14044,30.59,30.61,1,854
-14041,30.59,30.61,612,854
-14039,30.59,30.61,612,854
-14036,30.59,30.61,612,754
-13090,30.6,30.61,612,754
-13088,30.6,30.61,18,754
-13085,30.6,30.61,18,754
-13082,30.6,30.61,18,744
-12496,30.6,30.61,1,744
-11574,30.6,30.61,20,744
-10811,30.6,30.61,9,744
-10067,30.59,30.61,9,744
-9987,30.59,30.61,795,744
-9985,30.59,30.61,795,744
-9982,30.59,30.61,795,750
-8950,30.59,30.61,795,744
-8775,30.6,30.61,795,744
-8771,30.6,30.61,9,744
-8766,30.6,30.61,9,744
-7959,30.6,30.61,20,744
-7360,30.61,30.61,20,744
-7358,30.61,30.61,67,744
-7355,30.61,30.62,67,744
-7351,30.61,30.62,67,614
-7348,30.61,30.62,67,614
-7345,30.61,30.62,67,614
-6807,30.61,30.62,19,614
-6805,30.61,30.62,19,612
-6032,30.61,30.62,21,612
-4805,30.61,30.62,16,612
-4322,30.61,30.62,18,612
-2627,30.61,30.62,24,612
-2024,30.62,30.62,24,612
-2022,30.62,30.62,11,612
-2019,30.62,30.63,11,612
-2016,30.62,30.63,11,794
-2012,30.62,30.63,11,794
-2008,30.62,30.63,11,794
-1374,30.61,30.63,11,794
-1371,30.61,30.63,396,794
-1367,30.61,30.62,396,794
-1363,30.61,30.62,396,27
-1360,30.61,30.62,396,27
-1359,30.61,30.62,396,27
-748,30.61,30.62,700,27
-744,30.61,30.62,700,4
-424,30.61,30.62,1107,4
-421,30.61,30.62,1107,6
103,30.61,30.62,837,6
107,30.61,30.62,837,18
1356,30.6,30.62,837,18
1359,30.6,30.62,161,18
1361,30.6,30.61,161,18
1364,30.6,30.61,161,66
1367,30.6,30.61,161,66
1371,30.6,30.61,161,66
1629,30.61,30.61,161,66
1632,30.61,30.61,2,66
1636,30.61,30.62,2,66
1639,30.61,30.62,2,920
1640,30.61,30.62,2,920
1644,30.61,30.62,2,920
1724,30.6,30.62,2,920
1725,30.6,30.62,260,920
1728,30.6,30.61,260,920
1729,30.6,30.61,260,355
1733,30.6,30.61,260,355
1737,30.6,30.61,260,355
2373,30.6,30.61,779,355
2376,30.6,30.61,779,34
2540,30.6,30.61,22,34
2546,30.6,30.61,22,1064
2837,30.6,30.61,75,1064
2840,30.6,30.61,75,1056
3292,30.59,30.61,75,1056
3295,30.59,30.61,1340,1056
3298,30.59,30.6,1340,1056
3301,30.59,30.6,1340,1
3302,30.59,30.6,1340,1
3306,30.59,30.6,1340,1
3641,30.6,30.6,1340,1
3645,30.6,30.6,399,1
3648,30.6,30.61,399,1
3652,30.6,30.61,399,429
3655,30.6,30.61,399,429
3656,30.6,30.61,399,429
3958,30.61,30.61,399,429
3961,30.61,30.61,895,429
3964,30.61,30.62,895,429
3965,30.61,30.62,895,16
3969,30.61,30.62,895,16
3970,30.61,30.62,895,16
5535,30.61,30.62,49,16
5539,30.61,30.62,49,1285
5841,30.61,30.62,73,1285
5845,30.61,30.62,73,1030
6052,30.61,30.62,68,1030
6055,30.61,30.62,68,1351
6798,30.62,30.62,68,1351
6799,30.62,30.62,8,1351
6802,30.62,30.63,8,1351
6805,30.62,30.63,8,854
6806,30.62,30.63,8,854
6809,30.62,30.63,8,854
7395,30.62,30.63,12,854
7397,30.62,30.63,12,997
8145,30.62,30.63,336,997
8148,30.62,30.63,336,565
8977,30.62,30.63,157,565
8980,30.62,30.63,157,567
9707,30.62,30.63,35,567
9710,30.62,30.63,35,1329
10487,30.62,30.63,9,1329
10490,30.62,30.63,9,1345
11276,30.62,30.63,451,1345
11280,30.62,30.63,451,857
11931,30.62,30.63,244,857
11933,30.62,30.63,244,825
12861,30.62,30.63,246,825
12864,30.62,30.63,246,797
13480,30.62,30.63,201,797
13483,30.62,30.63,201,851
14224,30.62,30.63,248,851
14228,30.62,30.63,248,620
15101,30.62,30.63,243,620
15106,30.62,30.63,243,662
15875,30.62,30.63,241,662
15878,30.62,30.63,241,857
16504,30.62,30.63,540,857
16505,30.62,30.63,540,589
17275,30.62,30.63,631,589
17276,30.62,30.63,631,538
18119,30.62,30.63,254,538
18122,30.62,30.63,254,857
18720,30.62,30.63,31,857
18721,30.62,30.63,31,1394
19652,30.62,30.63,12,1394
19655,30.62,30.63,12,1393
20282,30.62,30.63,31,1393
20285,30.62,30.63,31,1397
21129,30.62,30.63,262,1397
21131,30.62,30.63,262,860
21667,30.62,30.63,382,860
21668,30.62,30.63,382,539
22467,30.62,30.63,451,539
22471,30.62,30.63,451,531
23249,30.62,30.63,677,531
23252,30.62,30.63,677,508
24049,30.62,30.63,680,508
24052,30.62,30.63,680,303
24600,30.61,30.63,680,303
24602,30.61,30.63,105,303
24605,30.61,30.62,105,303
24608,30.61,30.62,105,236
24611,30.61,30.62,105,236
24613,30.61,30.62,105,236
25172,30.61,30.62,838,236
25173,30.61,30.62,838,25
25976,30.61,30.62,845,25
25979,30.61,30.62,845,7
26638,30.61,30.62,850,7
27438,30.62,30.62,850,7
27439,30.62,30.62,392,7
27442,30.62,30.63,392,7
27445,30.62,30.63,392,451
27447,30.62,30.63,392,451
27450,30.62,30.63,392,451
28068,30.62,30.63,486,451
28069,30.62,30.63,486,388
28824,30.62,30.63,604,388
28827,30.62,30.63,604,316
29621,30.62,30.63,501,316
29624,30.62,30.63,501,583
30261,30.62,30.63,617,583
30264,30.62,30.63,617,334
30990,30.62,30.63,618,334
30992,30.62,30.63,618,314
31819,30.62,30.63,557,314
31820,30.62,30.63,557,365
32627,30.62,30.63,561,365
32628,30.62,30.63,561,339
33287,30.62,30.63,627,339
33290,30.62,30.63,627,332
34100,30.62,30.63,73,332
34101,30.62,30.63,73,1180
34783,30.62,30.63,4,1180
34786,30.62,30.63,4,1221
35557,30.62,30.63,581,1221
35560,30.62,30.63,581,339
36098,30.63,30.63,581,339
36099,30.63,30.63,59,339
36102,30.63,30.64,59,339
36105,30.63,30.64,59,784
36106,30.63,30.64,59,784
36109,30.63,30.64,59,784
36794,30.63,30.64,5,784
36795,30.63,30.64,5,1603
37593,30.63,30.64,4,1603
37595,30.63,30.64,4,1624
37899,30.62,30.64,4,1624
37901,30.62,30.64,640,1624
37904,30.62,30.63,640,1624
37905,30.62,30.63,640,4
37908,30.62,30.63,640,4
37911,30.62,30.63,640,4
38589,30.62,30.63,239,4
38592,30.62,30.63,239,1099
39389,30.62,30.63,300,1099
39392,30.62,30.63,300,1082
40148,30.62,30.63,244,1082
40149,30.62,30.63,244,940
41058,30.62,30.63,171,940
41062,30.62,30.63,171,1007
41776,30.62,30.63,232,1007
41778,30.62,30.63,232,954
42421,30.62,30.63,375,954
42422,30.62,30.63,375,376
43189,30.62,30.63,692,376
43192,30.62,30.63,692,334
43925,30.62,30.63,679,334
43926,30.62,30.63,679,348
44791,30.62,30.63,375,348
44792,30.62,30.63,375,657
45367,30.62,30.63,137,657
45370,30.62,30.63,137,1005
46152,30.62,30.63,102,1005
46155,30.62,30.63,102,1014
46995,30.62,30.63,23,1014
46998,30.62,30.63,23,784
47736,30.62,30.63,58,784
47739,30.62,30.63,58,774
48501,30.62,30.63,58,771
49264,30.62,30.63,93,771
49265,30.62,30.63,93,1064
49972,30.62,30.63,84,1064
49976,30.62,30.63,84,886
50581,30.62,30.63,38,886
50587,30.62,30.63,38,1210
51361,30.62,30.63,69,1210
51362,30.62,30.63,69,1154
52187,30.62,30.63,80,1154
52190,30.62,30.63,80,1099
53038,30.62,30.63,74,1099
53041,30.62,30.63,74,1108
53787,30.62,30.63,115,1108
53790,30.62,30.63,115,1001
54560,30.62,30.63,60,1001
54563,30.62,30.63,60,827
55097,30.62,30.63,643,827
55099,30.62,30.63,643,313
56046,30.62,30.63,544,313
56049,30.62,30.63,544,312
56840,30.62,30.63,333,312
56842,30.62,30.63,333,357
57136,30.63,30.63,333,357
57139,30.63,30.63,301,357
57142,30.63,30.64,301,357
57143,30.63,30.64,301,648
57146,30.63,30.64,301,648
57147,30.63,30.64,301,648
