-55156.00028,181.63,181.64,214,2
-55156.00028,181.63,181.64,214,2
-50358.00026,181.63,181.64,214,1
-45826.99989,181.63,181.64,204,1
-45077.00019,181.63,181.64,215,1
-44311.00027,181.65,181.64,215,1
-44311.00027,181.65,181.64,445,1
-44311.00027,181.65,181.67,445,1
-44295.00005,181.65,181.67,445,22
-44295.00005,181.65,181.67,445,22
-44295.00005,181.65,181.67,445,22
-43544.99972,181.66,181.67,445,22
-43530.0003,181.66,181.67,10,22
-43530.0003,181.66,181.67,10,22
-43530.0003,181.66,181.67,10,41
-42795.00002,181.66,181.67,12,41
-42014.00005,181.66,181.67,55,41
-42014.00005,181.66,181.67,55,25
-41764.00015,181.66,181.67,52,25
-41747.99994,181.66,181.67,52,8
-41514.00025,181.66,181.68,52,8
-41514.00025,181.66,181.68,52,125
-41498.00004,181.66,181.68,62,125
-41498.00004,181.66,181.68,62,125
-41201.00029,181.67,181.68,62,125
-41201.00029,181.67,181.68,250,125
-41201.00029,181.67,181.68,250,125
-40559.99969,181.67,181.68,234,125
-39748.0001,181.67,181.68,237,125
-39748.0001,181.67,181.68,237,124
-39560.00009,181.68,181.68,237,124
-39560.00009,181.68,181.68,132,124
-39560.00009,181.68,181.68,132,124
-39560.00009,181.68,181.68,132,4
-39420.00009,181.68,181.69,132,4
-39420.00009,181.68,181.69,132,3697
-39420.00009,181.68,181.69,98,3697
-39420.00009,181.68,181.69,98,3697
-39341.99999,181.65,181.69,98,3697
-39341.99999,181.65,181.69,73,3697
-39341.99999,181.65,181.66,73,3697
-39341.99999,181.65,181.66,73,14
-39325.99977,181.65,181.66,73,14
-39325.99977,181.65,181.66,73,14
-39278.99993,181.66,181.66,73,14
-39278.99993,181.66,181.66,7,14
-39278.99993,181.66,181.67,7,14
-39263.99988,181.66,181.67,7,27
-39263.99988,181.66,181.67,7,27
-39263.99988,181.66,181.67,7,27
-38732.00028,181.64,181.67,7,27
-38732.00028,181.64,181.67,169,27
-38732.00028,181.64,181.65,169,27
-38732.00028,181.64,181.65,169,14
-38717.00023,181.64,181.65,169,14
-38717.00023,181.64,181.65,169,14
-37840.99978,181.64,181.65,41,14
-37825.99973,181.64,181.65,41,49
-37262.99987,181.64,181.65,55,49
-37247.99983,181.64,181.65,55,47
-36373.00017,181.64,181.65,33,47
-36373.00017,181.64,181.65,33,67
-35715.99999,181.64,181.65,33,69
-34996.99992,181.64,181.65,40,69
-34996.99992,181.64,181.65,40,19
-34607.00002,181.63,181.65,40,19
-34607.00002,181.63,181.65,190,19
-34607.00002,181.63,181.65,190,19
-34590.99981,181.63,181.65,190,48
-34247.00021,181.65,181.65,190,48
-34232.00017,181.65,181.65,13,48
-34232.00017,181.65,181.65,13,48
-34215.99995,181.65,181.65,13,2
-33997.00031,181.63,181.65,13,2
-33997.00031,181.63,181.65,7,2
-33982.00027,181.63,181.64,7,2
-33982.00027,181.63,181.64,7,36
-33982.00027,181.63,181.64,7,36
-33982.00027,181.63,181.64,7,36
-33496.99988,181.63,181.65,7,36
-33496.99988,181.63,181.65,7,140
-33481.99984,181.63,181.65,112,140
-33481.99984,181.63,181.65,112,140
-32699.9997,181.63,181.65,107,140
-32699.9997,181.63,181.65,107,139
-32138.00001,181.63,181.65,113,139
-32138.00001,181.63,181.65,113,135
-31372.00009,181.64,181.65,113,135
-31372.00009,181.64,181.65,33,135
-31372.00009,181.64,181.66,33,135
-31372.00009,181.64,181.66,33,1868
-31355.99988,181.64,181.66,33,1868
-31355.99988,181.64,181.66,33,1868
-31122.00019,181.63,181.66,33,1868
-31122.00019,181.63,181.66,28,1868
-31122.00019,181.63,181.65,28,1868
-31122.00019,181.63,181.65,28,45
-31105.99997,181.63,181.65,28,45
-31105.99997,181.63,181.65,28,45
-30872.00029,181.63,181.65,64,45
-30872.00029,181.63,181.65,64,15
-30075.00011,181.64,181.65,64,15
-30075.00011,181.64,181.65,4,15
-30075.00011,181.64,181.66,4,15
-30075.00011,181.64,181.66,4,1883
-30058.9999,181.64,181.66,4,1883
-30058.9999,181.64,181.66,4,1883
-29808.99999,181.65,181.66,4,1883
-29808.99999,181.65,181.66,7,1883
-29808.99999,181.65,181.66,7,1883
-29793.99995,181.65,181.66,7,1266
-29356.00004,181.64,181.66,7,1266
-29356.00004,181.64,181.66,77,1266
-29356.00004,181.64,181.66,77,1266
-29356.00004,181.64,181.66,77,1738
-28793.00017,181.64,181.66,79,1738
-28793.00017,181.64,181.66,79,1348
-28292.99974,181.63,181.66,79,1348
-28277.9997,181.63,181.66,183,1348
-28277.9997,181.63,181.65,183,1348
-28277.9997,181.63,181.65,183,56
-28277.9997,181.63,181.65,183,56
-28277.9997,181.63,181.65,183,56
-28012.00021,181.64,181.65,183,56
-28012.00021,181.64,181.65,42,56
-28012.00021,181.64,181.66,42,56
-28012.00021,181.64,181.66,42,1830
-27839.99979,181.64,181.66,42,1830
-27839.99979,181.64,181.66,42,1830
-27496.00019,181.64,181.65,42,1830
-27481.00015,181.64,181.65,42,26
-27481.00015,181.64,181.65,43,26
-27481.00015,181.64,181.65,43,26
-26980.99972,181.63,181.65,43,26
-26980.99972,181.63,181.65,159,26
-26980.99972,181.63,181.65,159,26
-26980.99972,181.63,181.65,159,60
-26199.00021,181.63,181.65,223,60
-26199.00021,181.63,181.65,223,74
-25964.9999,181.64,181.65,223,74
-25964.9999,181.64,181.65,46,74
-25964.9999,181.64,181.66,46,74
-25964.9999,181.64,181.66,46,1872
-25964.9999,181.64,181.66,46,1872
-25949.00031,181.64,181.66,46,1872
-25590.00005,181.64,181.65,46,1872
-25590.00005,181.64,181.65,46,23
